GENDER,CUST_ACCOUNT_CNT,CUST_SAVING_AMT,CUST_ASSET_AMT,CUST_DEBT_AMT,CUST_ACCOUNT_OPEN_CNT,OCN,age,INV-OR
1,4,45.44,54937.14,0,5,0,60,0
1,14,6435490.57,6435490.57,0,58,4,44,0
1,6,1751.97,355974.85,0,22,8,66,1
2,5,330000,330000,0,10,0,72,0
2,3,50457.91,188457.91,0,12,8,71,0
1,3,23663.66,23663.66,0,15,0,63,0
1,2,40000,40000,0,6,0,66,0
2,10,67258.02,130085.72,0,52,8,54,1
2,3,89000,89000,0,9,8,53,0
1,2,19140,19140,0,9,0,73,0
1,7,1831.49,1831.49,0,29,3,35,0
2,3,54868.12,345429.85,0,17,8,57,1
2,2,585.13,585.13,0,9,0,53,0
1,1,1369.07,1369.07,0,1,0,33,0
2,9,92876.26,143865.64,0,20,0,41,1
2,4,1738.24,1738.24,0,4,0,44,0
1,4,59395.61,200420.07,0,10,4,46,0
1,1,100000,100000,0,4,0,76,0
1,12,260000,260000,0,34,0,75,0
2,3,1822.43,1822.43,0,5,4,49,0
1,2,75150.07,105167.49,0,7,8,63,1
1,11,213011.94,213011.94,0,11,3,57,0
2,1,26343.9,26343.9,0,3,0,67,0
2,3,10280.16,32574.42,0,3,0,41,0
2,1,2678.99,2678.99,0,2,0,40,0
2,22,680783.99,1016361.4,0,66,8,68,1
2,10,145000,145000,0,22,0,51,0
2,3,58333.33,58333.33,0,47,0,49,0
2,8,93108.9,461920.48,0,48,0,61,1
1,1,45150.92,154760.2,0,1,0,73,1
1,1,140044.48,140044.48,0,7,0,57,0
2,2,150001.69,230001.69,0,6,0,73,0
1,1,2305.52,2305.52,0,2,4,56,0
2,5,60411.64,160677.74,0,19,0,51,1
2,1,2056.06,2056.06,0,1,4,48,0
2,3,13501.57,13501.57,0,11,0,43,0
2,1,20000.14,20000.14,0,4,0,37,0
1,9,146031.46,146031.46,0,10,0,42,0
2,1,2118.72,2118.72,0,1,0,41,0
1,11,6089.83,6089.83,0,22,4,63,0
2,4,22.6,22.6,0,4,0,36,0
2,7,517484.8,517484.8,0,13,4,69,0
2,5,153470.29,153470.29,0,9,3,54,0
2,6,140000,140000,0,19,0,68,0
2,4,50551.69,50551.69,0,17,0,71,0
2,13,7368.07,670499.15,0,37,0,57,1
1,2,84.57,302378.79,0,10,3,41,1
1,1,1025.87,1025.87,0,1,0,40,0
2,2,3216.03,3216.03,0,2,0,34,0
1,2,103420.86,103420.86,0,2,0,50,0
2,1,92.46,92.46,0,1,8,47,0
1,1,172.81,37746,0,5,8,68,0
1,2,50000,50000,0,3,0,45,0
2,9,156291.39,1370426.42,0,49,3,49,1
1,3,639.32,639.32,0,3,0,58,0
1,1,1975.78,1975.78,0,1,0,76,0
1,4,350982.41,350982.41,0,4,0,51,0
2,4,4126.09,7133.34,0,11,0,56,0
2,1,925.83,925.83,0,2,0,18,0
2,2,802.58,802.58,0,9,0,48,0
1,5,90003.37,90003.37,0,18,0,84,0
2,2,100009.33,100009.33,0,8,0,53,0
2,15,84336.02,711255.36,0,60,8,64,1
2,4,22057.87,22057.87,0,4,0,53,0
1,1,30001.15,30001.15,0,1,6,48,0
2,4,2085.27,2085.27,0,4,3,47,0
2,12,60424.52,60424.52,0,29,8,47,0
1,1,1100.74,1100.74,0,1,0,43,0
2,8,259161.94,259161.94,0,20,8,56,0
2,5,580000,580000,0,8,8,52,0
2,4,110000,110000,0,17,0,84,0
2,29,26430.29,125800.35,0,201,8,31,1
2,13,222210.47,1798889.82,0,30,8,58,1
1,3,10000.06,10000.06,0,5,0,92,0
2,13,210.76,210.76,0,54,3,40,0
1,2,40000,40000,0,2,8,67,0
1,9,60015.83,60015.83,0,31,4,47,0
2,1,17485.07,17485.07,0,1,0,44,0
2,5,59323.19,59323.19,0,11,3,57,0
1,12,196553.54,622590.07,0,64,3,57,1
1,9,165000,165000,0,21,8,63,0
2,9,130000,130000,0,23,0,75,0
1,18,4990.73,2101929.4,0,58,2,43,1
2,8,146.4,61189.78,0,12,0,69,1
2,1,42677.2,42677.2,0,1,3,55,0
2,5,7966.06,7966.06,0,6,8,76,0
2,2,35082.74,35082.74,0,2,0,50,0
1,35,360623.81,360623.81,0,105,0,82,0
2,7,310559.06,310559.06,0,10,8,71,0
1,1,3847.06,3847.06,0,1,0,37,0
2,6,4636.35,4636.35,0,8,8,28,0
1,1,16595.16,16595.16,0,1,3,52,0
2,13,24847.84,24847.84,0,60,4,55,0
1,3,27872.94,27872.94,0,7,0,51,0
1,2,74956.8,74956.8,0,4,0,51,0
1,18,118101.53,118101.53,0,38,4,34,0
2,14,3534070.38,3534070.38,0,89,4,55,0
2,34,31763.99,415072.92,0,87,2,35,1
1,9,300493.25,300493.25,0,14,0,59,0
2,1,10001.09,10001.09,0,12,0,50,0
2,7,195000.8,195000.8,0,8,0,50,0
2,1,2273.1,2273.1,0,1,0,66,0
2,2,8464.72,8464.72,0,6,0,36,0
2,5,82990.69,82990.69,0,21,8,68,0
2,1,958.87,958.87,0,4,0,67,0
1,9,496386.18,828290.23,0,28,8,79,1
2,6,88682.85,210651.6,0,86,0,44,1
1,31,1062214.31,2551927.21,0,155,0,33,1
2,19,1085409.09,4904213.92,0,92,3,67,1
1,5,103575.99,103575.99,0,8,8,33,0
2,12,36436.03,610699.4,0,59,3,62,1
1,10,296779.34,374900.1,0,381,8,43,0
2,2,15346.72,15346.72,0,4,0,59,0
2,19,1219803.02,1223381.77,0,20,4,42,0
2,11,36014.3,36014.3,0,31,8,40,0
1,2,34380.81,164725.56,0,10,0,56,1
1,27,169800.71,169800.71,0,29,4,33,0
1,3,249486.67,249486.67,0,3,0,35,0
1,10,2016233.76,2016233.76,0,52,3,53,0
2,1,13818.98,13818.98,0,10,0,58,0
2,5,195088.94,195088.94,0,23,8,66,0
1,1,7322.69,7322.69,0,3,0,67,0
2,23,689566.04,689566.04,0,72,8,64,0
1,2,26767.17,26767.17,0,6,0,54,0
2,27,34353.8,109196.2,0,74,2,42,0
1,0,0,0,0,3,0,59,0
1,5,5945.79,5945.79,0,5,8,36,0
2,10,36809.03,36809.03,0,37,2,48,0
2,5,51683.91,51683.91,0,17,0,52,0
1,1,574.3,574.3,0,1,0,63,0
2,1,511.25,511.25,0,1,0,48,0
2,6,1003994.45,1003994.45,0,16,0,62,0
2,6,10159.66,10159.66,0,50,0,49,0
1,1,30990,30990,0,1,8,54,0
1,12,3472869.41,5073450.23,0,51,0,46,1
1,5,6.97,100383.68,0,19,3,78,1
2,1,7771.17,103021.82,0,13,0,78,1
2,4,30008.18,30008.18,0,10,0,31,0
2,1,456.28,456.28,0,43,0,50,0
2,5,48173.16,480283.02,0,15,0,51,1
2,23,133423.34,458963.24,0,108,3,50,1
1,3,108814.28,108814.28,0,20,0,56,0
2,3,169.39,169.39,0,3,0,53,0
2,3,1096.68,1096.68,0,4,0,40,0
2,7,16994.8,16994.8,0,28,8,40,0
1,5,42998.76,42998.76,0,16,8,77,0
1,6,241758.94,241758.94,0,33,0,68,0
2,28,296466.92,296466.92,0,34,8,70,0
2,8,3918.39,610800.24,0,27,3,56,1
1,11,126078.02,278941.38,0,46,8,68,1
2,3,1996.04,1996.04,0,3,8,59,0
2,2,9884.65,9884.65,0,6,3,56,0
1,1,5018.51,5018.51,0,2,0,64,0
2,16,113849.11,113849.11,0,35,0,35,0
2,4,3710.14,3710.14,704200,5,8,44,0
2,2,20164.46,20164.46,0,11,0,31,0
1,1,35000,35000,0,1,0,76,0
2,3,33660.5,33660.5,0,5,0,63,0
2,1,1165.27,1165.27,0,1,0,56,0
1,11,180691.27,180691.27,0,11,8,51,0
2,1,340.14,340.14,0,2,0,49,0
2,7,15138.58,15138.58,0,25,0,43,0
2,1,7824.65,7824.65,0,7,0,49,0
1,1,23.13,23.13,0,1,0,47,0
2,10,22484.31,22484.31,0,23,4,31,0
2,9,219511.18,219511.18,0,12,3,48,0
2,15,51034.68,51034.68,0,206,4,47,0
2,13,364270.46,364270.46,0,33,0,54,0
2,3,101980.76,101980.76,0,4,4,56,0
1,7,45452.48,45452.48,0,17,0,56,0
1,7,100797.21,585675.76,0,11,6,59,1
2,2,528.33,528.33,0,2,8,59,0
2,10,40039.71,40039.71,0,49,3,55,0
1,1,504.93,504.93,0,1,0,43,0
2,12,440040.64,440040.64,0,76,0,40,0
2,30,1913007,4409414.16,0,334,4,40,1
1,5,567.31,253479.13,0,14,0,76,1
2,12,1360808.41,4020854.82,0,158,3,51,1
2,4,4330.31,4330.31,0,15,0,40,0
1,2,2306.01,2306.01,0,6,0,56,0
1,10,741.84,741.84,0,91,3,64,0
2,2,72471.8,72471.8,0,5,8,60,0
1,6,10658.09,10658.09,0,9,8,48,0
2,5,113298.49,873389.38,0,8,0,50,1
1,4,110000,110000,0,8,0,46,0
2,2,28000,28000,0,7,0,68,0
1,1,123322.27,123322.27,0,1,0,70,0
2,18,1535249.1,1535249.1,0,30,0,71,0
2,3,98958.65,168514.12,0,21,0,55,1
1,2,1041.31,1041.31,0,2,0,70,0
2,1,2046.92,2046.92,0,1,0,51,0
2,1,1761.5,1761.5,0,1,0,52,0
2,2,1211.47,1211.47,0,10,0,49,0
1,6,25555.13,25555.13,0,6,4,41,0
1,5,22713.46,22713.46,0,7,8,50,0
2,2,259.07,259.07,0,2,0,57,0
2,1,612.18,612.18,0,1,3,46,0
2,2,22055,22055,0,7,0,58,0
2,5,774.49,774.49,0,7,8,50,0
1,1,2280.01,2280.01,0,5,8,65,0
2,2,2199.05,2199.05,0,8,0,51,0
2,1,656.79,656.79,0,3,8,73,0
1,4,30022.87,30022.87,0,9,0,57,0
1,2,571.31,571.31,0,2,0,43,0
2,2,50600.12,92654.2,0,9,4,47,1
2,15,130818.64,130818.64,0,37,0,49,0
2,23,1216047.1,1216047.1,0,47,0,42,0
1,3,1836.48,1836.48,0,3,0,113,0
2,1,32398.13,32398.13,0,1,0,50,0
1,2,8943.12,8943.12,0,3,0,39,0
2,13,131001.05,131001.05,0,25,0,62,0
1,5,8301.58,8301.58,0,19,3,45,0
1,0,75.93,75.93,0,1,0,60,0
2,6,10281.11,212137.4,0,20,0,56,1
1,3,595.42,595.42,0,4,0,45,0
2,2,2967.26,204768.77,0,2,8,31,1
1,10,21035.37,21035.37,0,11,0,66,0
2,3,46873.7,46873.7,0,4,0,48,0
1,4,23050.93,23050.93,0,5,0,52,0
1,1,50000,50000,0,1,0,57,0
2,1,23348.67,23348.67,0,1,0,114,0
2,4,1024.11,1024.11,0,4,4,40,0
2,8,46549.52,401128.18,0,43,8,61,1
2,13,1607051.84,2308988.14,0,36,0,57,1
2,23,428799.86,428799.86,0,146,0,62,0
1,4,9487.27,9487.27,0,5,8,48,0
2,9,51780.73,584642.02,0,39,3,57,1
1,2,40002.54,40002.54,0,3,0,56,0
1,7,351071.82,451438.6,0,47,8,64,1
1,1,1563.18,1563.18,0,6,0,64,0
1,13,46663.7,46663.7,0,14,4,43,0
2,4,123105.2,2292777.56,0,5,0,69,1
1,7,131050,131050,0,55,0,59,0
1,1,1482.32,1482.32,0,2,0,63,0
1,2,75309.8,75309.8,0,2,4,49,0
1,2,21411.2,21411.2,0,9,0,42,0
2,2,23444.61,33444.61,0,8,0,57,0
1,2,76450.5,76450.5,0,2,0,40,0
1,23,1419279.28,1419279.28,0,65,0,68,0
2,1,1715.67,1715.67,0,1,0,41,0
2,1,36296.7,36296.7,0,3,0,67,0
2,1,955.99,955.99,0,9,6,45,0
1,17,355186.91,355186.91,0,49,8,73,0
1,2,100000,100000,0,5,8,61,0
2,5,171600,171600,0,21,8,83,0
1,1,2243.02,103263.29,0,1,0,67,1
2,7,130000,130000,0,49,0,58,0
2,7,222333.33,222333.33,0,11,3,51,0
2,14,129800.36,129800.36,0,15,0,54,0
2,3,120000,120000,0,3,8,59,0
2,3,99554.08,99554.08,0,9,0,79,0
1,1,167729.8,167729.8,0,5,0,82,0
2,8,146770.12,541405.48,0,26,3,67,1
2,5,28394.93,28394.93,0,10,0,40,0
2,2,32030.08,50788.09,0,3,6,51,1
2,4,42982.07,42982.07,0,7,3,42,0
2,2,701.71,701.71,0,2,0,31,0
2,1,20000,20000,0,2,0,78,0
1,3,110000,110000,0,14,0,79,0
1,6,20716.18,20716.18,0,8,0,62,0
2,4,35797.8,35797.8,0,5,0,79,0
2,3,36231.34,36231.34,0,13,8,60,0
2,4,145000,145000,0,7,0,69,0
2,5,110206.38,110206.38,0,16,8,58,0
1,2,3340.02,3340.02,0,5,6,62,0
2,1,15003,15003,0,23,0,57,0
2,3,54403.15,54403.15,0,9,0,55,0
2,9,10567.08,515312.22,0,50,8,63,1
1,1,9411.99,9411.99,0,6,0,63,0
2,1,1600.79,1600.79,0,2,0,50,0
2,10,313910.55,313910.55,0,23,0,48,0
2,8,33284.96,52042.97,0,38,0,62,1
1,11,233748.67,376325.56,0,50,8,63,1
2,1,22003.62,22003.62,0,3,0,73,0
2,7,99908.78,99908.78,0,27,0,68,0
1,1,45.18,11015.72,0,2,2,59,0
1,2,258.1,270258.1,0,17,0,74,0
2,7,100253.89,100253.89,0,16,8,48,0
1,3,70305.18,70305.18,0,11,0,79,0
1,5,459315.5,459315.5,0,19,3,58,0
1,7,65805.97,65805.97,0,23,0,68,0
2,7,40441.81,40441.81,0,16,0,54,0
2,0,15510.97,15510.97,0,1,0,70,0
2,22,133638.49,874518.86,0,91,3,55,1
2,1,13455,13455,0,6,0,58,0
2,1,17421.11,17421.11,0,1,0,62,0
2,2,30000,30000,0,13,0,59,0
2,2,43028.81,43028.81,0,12,8,55,0
1,1,23108.76,738718.39,0,24,8,70,1
1,0,0,70000,0,2,0,71,0
2,2,12667.26,12667.26,0,10,6,47,0
1,9,929.36,929.36,0,12,6,69,0
1,10,268899.38,268899.38,0,31,0,80,0
2,1,98.06,98.06,0,1,3,51,0
2,2,2188.99,2188.99,0,9,3,47,0
1,1,4425.44,4425.44,0,3,0,60,0
1,8,157247.02,157247.02,0,23,0,67,0
1,8,68.86,9325.12,0,28,3,82,0
1,4,135687,135687,0,25,0,79,0
1,7,133393.56,615907.23,0,46,4,44,1
2,1,50000,50000,0,8,0,64,0
2,5,46060.42,46060.42,0,23,0,55,0
1,2,17349.4,17349.4,0,6,0,56,0
2,5,150000,150000,0,20,0,69,0
2,3,5374.88,5374.88,0,5,0,51,0
1,1,58646.42,58646.42,0,3,8,64,0
1,12,244333.33,244333.33,0,30,8,64,0
2,2,73944.85,73944.85,0,10,0,57,0
2,0,0,0,0,5,0,68,0
2,12,41565.48,1361559.08,0,71,0,73,1
2,5,101630.33,101630.33,0,16,8,78,0
2,6,70641.75,70641.75,0,16,0,60,0
2,9,87810.19,87810.19,0,38,3,62,0
1,2,9.74,140479.22,0,2,0,55,1
2,1,4218.43,4218.43,0,1,8,52,0
1,1,1139.29,1139.29,0,1,0,55,0
2,0,3.85,11703.85,0,0,0,73,0
2,24,646017.72,646017.72,0,78,0,63,0
2,3,23155.08,23155.08,0,4,0,50,0
1,6,170088,208088,0,27,0,59,0
1,9,120026.07,120026.07,0,65,0,82,0
1,8,49896.1,563484.62,0,15,0,81,1
2,17,267216.52,267216.52,0,18,4,38,0
2,1,5645.74,5645.74,0,1,0,44,0
2,1,4513.97,4513.97,0,11,8,63,0
2,1,80009.38,80009.38,0,4,0,70,0
2,1,14.97,14.97,0,2,8,49,0
1,11,204539.23,204539.23,0,47,8,78,0
2,9,312666.67,312666.67,0,13,8,65,0
1,20,2482.01,849921.83,0,84,8,67,1
2,1,293.42,310293.42,0,7,0,73,0
2,1,29324.11,29324.11,0,14,0,39,0
1,2,2532.09,2532.09,0,6,0,77,0
1,1,28000,28000,0,5,8,92,0
1,4,20373.31,20373.31,0,4,0,65,0
1,1,33282.16,33282.16,0,1,0,54,0
1,5,487637.3,557637.3,0,12,3,42,0
2,8,195031.94,285609.53,0,15,8,68,0
2,6,46185.71,334896.2,0,10,0,53,1
2,10,4126.84,4126.84,0,52,0,53,0
2,5,217168.95,217168.95,0,13,8,83,0
2,1,35000.05,35000.05,0,10,0,49,0
1,1,45.53,13851.5,0,6,0,82,0
2,16,270934.08,975900.39,0,76,8,56,1
2,3,1387.61,1387.61,0,5,0,49,0
2,5,192004.78,192004.78,0,25,0,55,0
2,12,393510.31,393510.31,0,121,0,74,0
1,3,60198.26,60198.26,0,6,0,74,0
2,17,985317.52,2226404.77,0,78,0,63,1
1,9,141748.58,141748.58,0,12,0,55,0
2,1,24.48,50390.92,0,2,0,44,1
1,1,40000,40000,0,24,0,60,0
1,8,461000,461000,0,8,8,68,0
2,27,865843.55,865843.55,0,66,0,51,0
2,2,13880.48,13880.48,0,6,0,51,0
1,1,0.85,8612.73,0,2,0,78,0
2,4,134325.36,134325.36,0,6,0,78,0
2,2,89155.7,89155.7,0,6,0,47,0
2,10,146749.62,155085.35,0,27,8,66,1
2,6,251686.95,251686.95,0,12,0,59,0
2,2,210980.51,210980.51,0,2,0,37,0
2,6,29209.24,311650.19,0,58,3,64,1
2,1,6038.61,6038.61,0,1,0,43,0
1,2,120000,120000,0,7,0,56,0
2,5,25972.28,25972.28,0,11,0,55,0
2,1,47899.02,47899.02,0,1,0,51,0
2,10,231802.45,231802.45,0,13,4,42,0
2,27,782602.87,782602.87,0,70,3,60,0
2,15,515223.5,515223.5,0,58,0,77,0
2,10,832583.71,832583.71,0,33,4,46,0
1,5,111659.47,111659.47,0,30,6,58,0
2,65,97254.05,97254.05,0,100,4,32,0
2,2,584.96,584.96,0,2,0,53,0
2,1,1352.02,1352.02,0,2,0,61,0
2,11,329785.33,329785.33,0,91,0,52,0
2,20,363585.07,363585.07,0,67,0,59,0
2,6,213301.78,313746.99,0,29,0,50,1
1,1,533.35,15568.46,0,2,0,43,0
2,3,115036.69,115036.69,0,4,0,64,0
1,1,1186.4,1186.4,0,1,0,49,0
2,7,26013.93,283266.31,0,252,2,50,0
2,10,140447.62,140447.62,0,43,4,57,0
2,8,249705.4,265411.19,0,12,0,39,0
1,5,97968.52,97968.52,0,14,0,52,0
2,7,229.3,229.3,0,20,0,52,0
1,2,180944.68,180944.68,0,4,0,58,0
1,7,35439.8,35439.8,5508188,7,8,50,0
1,5,5158.46,5158.46,0,8,3,59,0
2,8,2049.87,2049.87,0,17,0,57,0
1,3,17476.41,88708.39,0,65,8,77,1
2,7,91501.47,211820.64,0,33,0,52,1
1,1,230.91,230.91,0,20,8,31,0
2,1,13030.27,13030.27,0,2,0,40,0
2,4,16918.11,16918.11,0,6,3,42,0
2,8,3886.58,114263.29,0,37,8,52,1
1,2,4677.66,484410.99,0,47,0,83,1
1,5,18641.84,18641.84,0,14,0,77,0
2,1,10000,10000,0,6,0,61,0
1,1,6701.04,50107.83,0,15,0,55,1
2,2,1375.13,1375.13,0,2,4,47,0
2,0,0,0,0,11,0,36,0
2,8,354222.95,6974667.91,0,46,3,50,1
2,5,37383.72,37383.72,0,9,3,45,0
1,4,32216.84,32216.84,0,8,4,77,0
2,4,138500,138500,0,18,0,72,0
1,3,24241.75,24241.75,0,3,0,55,0
1,0,0,0,0,1,3,52,0
2,5,43100,43100,0,19,0,64,0
2,16,341316.3,341316.3,0,141,4,39,0
2,1,5543.25,5543.25,0,1,0,32,0
2,1,10350.02,10350.02,0,5,0,63,0
1,4,92.74,203822.8,0,50,0,70,1
1,1,12.21,261512.37,0,5,0,53,1
1,1,7800.43,7800.43,0,4,3,72,0
2,5,13371.6,13371.6,0,6,4,42,0
2,7,6406.36,267610.2,0,18,8,51,1
2,3,174504.96,174504.96,0,18,0,39,0
2,6,15411.79,174779.99,0,18,0,50,1
2,4,3759.18,3759.18,0,20,8,53,0
1,15,3261546.85,3261546.85,502333.33,36,8,43,0
1,4,504.93,504.93,0,4,0,41,0
2,13,14332.17,14332.17,0,39,3,40,0
2,41,984587.3,1521623.45,71753.71,106,8,45,1
1,11,61998.22,273172.31,0,22,3,34,1
2,4,25004.76,25004.76,0,4,0,33,0
2,8,42863.9,67887.15,0,17,4,38,1
2,4,28259.82,55219.71,0,18,0,49,1
2,5,54295.85,54295.85,0,20,0,67,0
1,30,277348.49,277348.49,0,168,8,82,0
2,4,61605.32,262523.13,0,4,0,42,1
1,3,9114.42,9114.42,0,5,3,55,0
2,5,40500,40500,0,25,8,65,0
2,4,71624.5,71624.5,0,4,0,45,0
1,1,5614.56,5614.56,0,4,0,42,0
1,2,20378.99,20378.99,0,3,0,76,0
2,0,9264.3,9264.3,0,6,3,45,0
2,6,395500.36,395500.36,0,11,4,37,0
1,3,62496.54,62496.54,0,6,0,62,0
1,1,7273.6,7273.6,0,1,0,40,0
2,1,14000,14000,0,1,0,72,0
2,3,220023.4,370023.4,0,10,3,76,0
2,2,256.22,87743.35,0,9,0,44,1
2,2,53704.15,83849.98,0,11,4,62,0
1,21,106711.68,106711.68,0,25,8,72,0
2,8,145452.53,246029.52,0,23,0,57,1
2,27,433140.94,708217.64,0,74,3,55,1
1,10,21812.88,21812.88,0,14,4,32,0
2,2,363293.18,363293.18,0,2,0,72,0
1,3,8428.21,8428.21,0,11,3,77,0
1,9,3609.46,501088.53,0,28,8,67,1
1,1,10000,10000,0,5,0,71,0
2,4,14.47,19189.42,0,10,0,62,0
2,19,790001.1,790001.1,0,46,3,57,0
1,2,49105.34,49105.34,0,4,0,34,0
2,2,50000,50000,0,3,0,66,0
2,0,1.15,1.15,0,16,0,64,0
1,0,0,0,0,6,0,77,0
1,1,138.55,251647.28,0,1,3,55,1
1,1,0,0,0,3,4,46,0
2,16,148459.56,248682.16,0,88,3,67,1
1,13,262457.91,262457.91,0,30,0,65,0
2,4,499592.32,499592.32,0,11,0,48,0
2,3,28081.04,28081.04,0,4,8,48,0
1,9,142643.41,142643.41,0,27,0,81,0
2,22,537669.58,537669.58,0,35,3,79,0
1,2,30792.35,30792.35,0,10,0,71,0
2,4,58020.3,58020.3,0,17,0,50,0
1,3,2458.84,2458.84,0,6,8,82,0
2,3,11502.81,191060.04,0,17,8,72,0
1,3,13405.12,110753.29,0,5,0,81,1
2,2,31725.02,31725.02,0,3,0,59,0
2,2,3.32,3.32,0,18,0,69,0
2,6,101000.13,101000.13,0,30,0,55,0
1,4,240003.06,240003.06,0,23,0,75,0
2,5,76.07,76.07,0,20,0,51,0
1,3,275209.12,984666.03,0,3,0,63,1
1,5,60349.7,359323.83,0,55,0,73,1
1,4,150003.06,150003.06,0,11,0,57,0
2,13,124286.93,124286.93,0,36,0,60,0
2,1,5062.44,5062.44,0,18,0,71,0
2,6,33711.65,109609.7,0,37,0,64,0
2,0,0,0,0,5,0,83,0
1,4,143000,143000,0,11,8,83,0
2,1,563.68,563.68,0,13,3,81,0
1,1,4312.19,72112.19,0,2,3,67,0
1,29,1465447.09,1465447.09,0,118,0,67,0
2,1,570.75,570.75,0,1,0,35,0
1,6,49975.17,49975.17,0,19,3,57,0
1,7,82337.46,82337.46,0,15,8,91,0
2,2,30019.07,30019.07,0,9,3,47,0
1,4,131143.93,131143.93,0,13,3,50,0
1,17,165371.2,517257.58,0,88,3,78,1
1,1,3.27,3477.55,0,1,0,42,0
1,9,59964.89,1450069.33,0,86,0,76,1
2,3,30000.01,30000.01,0,3,0,62,0
2,2,26884.9,26884.9,0,3,0,67,0
2,14,2471.77,2471.77,0,17,0,67,0
2,6,150198,150198,0,51,8,82,0
2,2,99421.23,99421.23,0,3,0,48,0
1,2,20000,20000,0,53,0,68,0
2,2,36454.99,36454.99,0,8,8,84,0
1,10,1844.71,1844.71,0,14,0,51,0
1,1,20000,20000,0,22,0,43,0
2,9,390028.47,390028.47,0,21,0,79,0
1,2,43248,43248,0,9,0,54,0
2,2,14.35,51963.49,0,4,8,55,0
1,3,2949.92,2949.92,0,3,0,37,0
1,2,19237.7,19237.7,0,2,0,71,0
2,11,46323.65,46323.65,0,94,0,50,0
2,5,82473.34,86691.83,0,68,8,49,0
2,4,36000,36000,0,17,0,55,0
1,6,8479.71,8479.71,0,13,8,48,0
1,5,47335.04,828809.26,0,21,0,69,1
1,6,118522.58,118522.58,0,10,0,75,0
2,7,330000,330000,0,16,8,79,0
2,2,53023.96,528345.88,0,12,0,55,1
2,6,171204.88,171204.88,0,13,0,44,0
2,5,143495.9,7182137.29,0,7,0,54,1
1,13,138743.79,138743.79,0,23,0,49,0
1,2,701.72,701.72,0,6,3,64,0
2,5,95000,95000,0,18,3,72,0
2,4,12409.37,1058816.56,0,5,0,47,1
2,4,4258.38,4258.38,542025,4,8,52,0
2,2,52687.3,269636.63,0,6,0,48,1
2,3,5000,5000,0,3,0,49,0
1,1,4271.47,64554.62,0,1,0,50,1
1,2,709.16,709.16,0,2,0,57,0
2,5,30025.44,30025.44,0,33,3,55,0
2,3,2629.93,2629.93,0,3,8,36,0
1,5,560001.7,710001.7,0,15,8,70,0
1,1,868.29,868.29,0,1,0,54,0
1,1,547.8,547.8,0,1,0,49,0
2,2,61540.89,61540.89,0,4,4,31,0
2,3,150192.27,150192.27,0,8,4,54,0
1,1,1077.43,1077.43,0,1,0,42,0
1,1,1474.81,1474.81,471247.71,1,2,39,0
1,4,6633.08,764054.53,0,12,4,38,1
1,1,2086.73,2086.73,0,1,0,44,0
2,8,160697.41,160697.41,0,17,0,33,0
1,2,169.31,937.79,0,4,0,37,0
1,2,1497.48,1497.48,0,4,0,52,0
1,7,329384.61,329384.61,0,20,0,47,0
1,2,13311.5,13311.5,0,7,8,38,0
1,34,993117.11,26293117.11,0,184,4,49,1
2,7,649.48,649.48,0,33,3,54,0
2,27,71491,82552.23,0,156,4,33,0
1,23,105384.09,105384.09,312265.2,88,2,39,0
2,3,11448.92,11448.92,0,4,0,63,0
1,3,44207.77,443701.42,0,6,0,47,1
1,1,417.04,417.04,0,2,0,50,0
2,3,5004.96,5004.96,0,5,8,34,0
1,1,1393.31,1393.31,0,1,0,45,0
1,6,1401.42,1401.42,0,58,0,60,0
2,6,182430.77,5398944.72,0,182,8,67,1
1,21,1414.45,2430.36,0,60,4,35,0
2,5,1040.82,31488.15,0,17,5,47,0
2,3,100000.99,100000.99,0,7,8,59,0
1,1,3248.06,53248.06,0,2,0,53,0
2,1,5651.59,5651.59,0,1,0,50,0
1,1,31.73,31.73,0,1,0,49,0
2,8,10028.84,10028.84,0,13,0,44,0
1,5,132617.29,132617.29,0,8,0,48,0
2,1,17488.72,17488.72,0,1,8,31,0
1,4,31030.4,31030.4,0,4,0,38,0
1,5,12691.7,12691.7,0,10,8,77,0
1,9,16208.92,16208.92,0,34,0,36,0
2,2,314.67,643176.85,0,9,3,57,1
1,4,12410.47,12410.47,0,4,0,114,0
1,1,15501.29,157603.79,0,3,0,72,1
1,2,65.05,101673.95,0,2,0,73,1
1,1,0,0,0,6,0,65,0
2,2,92.82,92.82,0,6,3,50,0
1,4,762.26,762.26,0,4,8,49,0
2,1,560.41,50779.76,0,3,0,42,1
2,8,36.39,1151711.05,0,41,0,46,1
1,2,7241.06,7241.06,0,27,0,72,0
2,12,1124392.52,15205773.14,0,64,0,58,1
2,4,784.29,784.29,0,13,0,60,0
1,5,4615.62,4615.62,2800583.33,21,3,51,0
2,6,12.21,12.21,0,15,0,57,0
1,1,97666.67,97666.67,0,8,0,62,0
1,6,487.59,487.59,0,27,0,66,0
1,2,517.99,517.99,0,4,8,51,0
1,2,17420.91,17420.91,0,2,0,63,0
2,1,102.49,197229.67,0,2,0,58,0
1,11,739,175324.53,0,77,3,68,0
1,1,398.51,50815.22,0,1,2,53,1
2,3,5915.68,5915.68,0,6,0,54,0
2,5,30102.73,30102.73,0,21,0,59,0
2,2,58526.56,612632.49,0,6,0,43,1
1,8,571158.21,571158.21,2406500,9,1,54,0
2,2,58307.81,58307.81,0,2,4,53,0
2,6,335.52,50558.09,0,15,0,54,1
